sale_id,sale_date,customer_id,product_id,rep_id,region_id,quantity,discount,total_amount,payment_mode,order_status
767,2022-04-30,43,10,15,3,8,0.05,353.78,Cash,Delivered
768,2023-08-23,63,13,10,4,10,0.2,477.76,Credit Card,Returned
769,2022-12-08,3,7,14,1,7,0.2,367.92,Net Banking,Returned
770,2023-09-03,188,36,10,5,1,0.05,31.11,Cash,Returned
771,2023-06-10,152,47,20,3,8,0,165.68,Net Banking,Delivered
772,2022-01-20,109,37,11,4,9,0,197.46,Cash,Delivered
773,2023-04-30,30,32,20,5,6,0.05,154.64,Credit Card,Returned
774,2022-06-15,74,47,7,1,8,0,165.68,Debit Card,Returned
775,2023-06-04,57,38,11,1,10,0.2,229.04,Debit Card,Returned
776,2022-10-28,186,46,13,3,7,0.2,227.64,Cash,Delivered
777,2022-06-15,160,14,10,5,2,0.15,100.25,Debit Card,Returned
778,2022-06-27,52,11,20,4,8,0,380.56,Cash,Returned
779,2022-11-07,61,14,18,4,1,0,58.97,UPI,Delivered
780,2023-01-01,174,11,6,3,9,0,428.13,UPI,Delivered
781,2023-03-17,30,40,8,5,2,0.1,22.93,Cash,Delivered
782,2022-09-22,88,23,2,1,9,0,87.84,Net Banking,Delivered
783,2023-09-11,172,7,2,2,8,0.2,420.48,Credit Card,Returned
784,2022-04-19,157,40,4,3,9,0,114.66,Credit Card,Cancelled
785,2022-06-21,162,8,7,2,6,0,400.68,Cash,Delivered
786,2023-06-03,128,47,4,1,3,0.15,52.81,UPI,Delivered
787,2022-05-22,32,13,15,1,7,0.2,334.43,Debit Card,Delivered
788,2023-05-01,88,19,17,1,3,0,257.91,UPI,Delivered
789,2023-03-01,93,41,8,5,3,0.2,26.09,Cash,Cancelled
790,2022-08-22,36,28,14,4,7,0.05,70.16,UPI,Cancelled
791,2022-01-31,114,10,1,2,9,0,418.95,UPI,Delivered
792,2022-11-19,103,50,6,5,7,0,83.16,Credit Card,Returned
793,2023-11-08,165,10,19,2,1,0.15,39.57,UPI,Cancelled
794,2023-03-06,103,44,18,5,5,0.15,66.77,UPI,Delivered
795,2022-01-09,72,34,20,2,3,0.15,136.88,Cash,Returned
796,2023-10-22,53,35,20,4,10,0.15,385.05,UPI,Returned
797,2023-10-27,104,50,7,3,5,0,59.4,Net Banking,Delivered
798,2022-12-09,100,47,5,4,9,0.1,167.75,Debit Card,Delivered
799,2022-04-06,131,36,10,3,9,0,294.75,Credit Card,Delivered
800,2022-01-29,139,38,9,3,4,0.2,91.62,Cash,Delivered
801,2023-06-02,29,47,2,5,6,0,124.26,UPI,Cancelled
802,2022-05-07,13,49,4,2,8,0,113.52,Credit Card,Cancelled
803,2023-04-10,87,16,19,1,10,0.15,814.98,Net Banking,Cancelled
804,2022-08-28,90,20,10,5,10,0.15,502.95,Cash,Delivered
805,2023-06-17,189,16,4,4,6,0.1,517.75,Debit Card,Cancelled
806,2023-01-05,117,7,5,4,7,0.2,367.92,Credit Card,Returned
807,2022-04-05,16,28,5,3,8,0,84.4,Credit Card,Returned
808,2023-01-14,174,34,13,3,10,0.1,483.12,Cash,Cancelled
809,2022-09-28,150,32,14,5,8,0.15,184.48,Cash,Returned
810,2022-06-16,37,33,5,1,8,0.15,88.47,Debit Card,Returned
811,2023-12-23,132,34,4,3,4,0.05,203.98,Credit Card,Returned
812,2022-06-10,144,24,4,1,10,0.2,59.52,Credit Card,Returned
813,2022-05-04,95,37,10,4,1,0.1,19.75,Credit Card,Delivered
814,2023-01-16,79,24,10,1,5,0.05,35.34,Debit Card,Delivered
815,2022-05-26,151,27,2,1,5,0,22.55,Debit Card,Delivered
816,2023-05-16,1,8,18,5,6,0,400.68,Cash,Delivered
817,2023-05-08,147,20,19,2,8,0,473.36,Cash,Returned
818,2023-09-13,34,49,5,4,9,0.15,108.55,Cash,Returned
819,2023-11-15,115,10,11,1,2,0.2,74.48,Net Banking,Cancelled
820,2023-02-24,100,15,13,4,6,0.1,168.8,Cash,Delivered
821,2022-10-12,166,6,6,1,1,0.1,109.08,Net Banking,Delivered
822,2023-10-23,32,42,18,1,2,0,38.16,Net Banking,Cancelled
823,2023-08-14,194,4,19,3,9,0,372.78,Net Banking,Returned
824,2022-01-20,31,43,18,1,3,0,39.0,Debit Card,Delivered
825,2022-09-09,181,38,15,1,2,0.2,45.81,Net Banking,Cancelled
826,2022-11-25,103,38,2,5,8,0.2,183.23,UPI,Delivered
827,2023-03-24,47,27,1,3,9,0,40.59,UPI,Returned
828,2022-04-04,30,7,18,5,3,0,197.1,Debit Card,Delivered
829,2022-09-19,197,6,5,3,5,0.05,575.7,Credit Card,Delivered
830,2023-09-22,84,12,1,4,1,0,35.36,Credit Card,Returned
831,2022-11-24,37,27,11,1,5,0.05,21.42,Credit Card,Delivered
832,2022-07-27,62,49,20,1,10,0,141.9,Net Banking,Returned
833,2023-06-01,99,8,9,3,1,0,66.78,Net Banking,Returned
834,2023-02-21,17,31,1,1,7,0.15,240.74,Credit Card,Delivered
835,2022-10-03,142,38,4,4,4,0.2,91.62,Debit Card,Cancelled
836,2022-11-08,146,27,15,4,2,0.2,7.22,Debit Card,Cancelled
837,2022-05-26,96,35,6,1,4,0.1,163.08,Net Banking,Returned
838,2023-04-08,11,1,15,1,10,0,776.3,Credit Card,Delivered
839,2022-03-03,124,18,20,2,5,0.2,101.36,UPI,Returned
840,2023-10-10,55,38,17,3,5,0,143.15,Net Banking,Delivered
841,2023-07-31,18,20,3,5,7,0.15,352.06,Debit Card,Delivered
842,2023-07-24,72,28,7,2,10,0.1,94.95,UPI,Delivered
843,2023-10-13,67,49,15,1,5,0,70.95,UPI,Delivered
844,2022-08-04,118,39,11,2,1,0.15,15.57,Credit Card,Delivered
845,2023-09-16,122,1,1,1,3,0.05,221.25,Cash,Cancelled
846,2023-02-07,138,6,3,5,9,0,1090.8,Credit Card,Returned
847,2022-12-28,97,39,12,3,7,0,128.24,Credit Card,Delivered
848,2023-04-19,95,13,15,4,1,0,59.72,UPI,Delivered
849,2023-11-28,182,23,7,5,2,0.2,15.62,UPI,Cancelled
850,2022-08-15,60,32,12,5,1,0,27.13,Net Banking,Returned
851,2022-08-03,2,13,13,5,2,0.2,95.55,Net Banking,Delivered
852,2023-05-28,127,11,18,2,4,0.15,161.74,Net Banking,Cancelled
853,2023-08-02,45,5,19,4,3,0.15,205.63,Debit Card,Delivered
854,2022-09-23,146,15,17,4,5,0,156.3,Net Banking,Delivered
855,2023-09-22,65,44,18,4,8,0,125.68,Credit Card,Returned
856,2022-11-27,111,27,9,5,2,0.15,7.67,Cash,Cancelled
857,2023-05-23,93,34,2,5,4,0,214.72,Cash,Delivered
858,2023-06-30,115,21,1,1,7,0,110.67,Credit Card,Delivered
859,2023-08-09,7,48,8,4,7,0,97.23,Debit Card,Delivered
860,2022-06-18,85,20,3,4,2,0,118.34,Cash,Returned
861,2022-01-25,152,41,11,3,5,0,54.35,Cash,Delivered
862,2022-09-02,88,4,11,1,9,0.2,298.22,Credit Card,Delivered
863,2023-09-07,159,29,4,2,8,0.1,40.54,Credit Card,Delivered
864,2022-03-04,9,25,11,2,2,0.2,20.37,Credit Card,Delivered
865,2023-03-29,15,20,20,5,7,0,414.19,Credit Card,Delivered
866,2023-07-27,14,19,13,5,7,0,601.79,Cash,Cancelled
867,2022-08-27,154,43,20,2,1,0.05,12.35,Cash,Returned
868,2023-03-15,159,40,4,2,6,0.15,64.97,Cash,Delivered
869,2023-06-14,85,38,7,4,2,0,57.26,Net Banking,Delivered
870,2022-03-11,152,13,19,3,3,0.15,152.29,UPI,Cancelled
871,2022-12-30,108,31,20,3,8,0,323.68,Debit Card,Delivered
872,2022-02-15,16,9,10,3,10,0.05,261.15,UPI,Cancelled
873,2022-11-15,150,35,5,5,3,0.05,129.1,Net Banking,Delivered
874,2022-12-18,75,24,1,3,9,0.1,60.26,Credit Card,Delivered
875,2022-09-01,130,36,2,4,7,0,229.25,Debit Card,Delivered
876,2023-10-18,52,5,11,4,4,0.15,274.18,Cash,Returned
877,2023-09-07,178,22,19,4,10,0,127.8,UPI,Cancelled
878,2023-03-05,85,11,4,4,8,0.2,304.45,Cash,Delivered
879,2022-08-13,1,41,8,5,4,0.05,41.31,Debit Card,Cancelled
880,2022-09-02,124,48,11,2,7,0,97.23,Debit Card,Returned
881,2022-01-07,93,1,3,5,6,0,465.78,Credit Card,Cancelled
882,2022-05-26,75,29,7,3,10,0.2,45.04,Credit Card,Delivered
883,2022-01-31,51,13,10,5,3,0,179.16,Debit Card,Delivered
884,2022-12-14,142,16,6,4,4,0,383.52,UPI,Delivered
885,2022-04-14,6,44,5,2,7,0.15,93.47,UPI,Delivered
886,2022-08-04,79,30,8,1,6,0.2,30.91,Debit Card,Delivered
887,2023-06-24,160,28,3,5,2,0,21.1,Debit Card,Delivered
888,2022-07-16,137,25,12,2,6,0.1,68.74,Debit Card,Returned
889,2022-02-17,196,40,19,3,4,0.2,40.77,UPI,Cancelled
890,2022-06-02,84,16,2,4,5,0.2,383.52,Net Banking,Delivered
891,2023-08-22,126,14,3,5,8,0.2,377.41,Credit Card,Cancelled
892,2022-06-21,131,25,17,3,6,0.05,72.56,Cash,Cancelled
893,2022-07-03,83,46,12,5,9,0.15,310.97,Cash,Returned
894,2023-05-01,69,38,13,1,10,0.15,243.35,Debit Card,Delivered
895,2022-08-13,52,29,8,4,7,0,39.41,Cash,Delivered
896,2023-01-22,147,11,12,2,5,0.1,214.06,Debit Card,Delivered
897,2022-03-28,76,29,17,5,6,0,33.78,Credit Card,Cancelled
898,2023-04-22,132,40,11,3,7,0.05,84.72,Cash,Returned
899,2023-02-23,95,32,11,4,5,0.05,128.87,Debit Card,Delivered
900,2023-03-29,60,17,3,5,6,0,336.42,Net Banking,Delivered
901,2023-06-10,140,42,3,1,5,0,95.4,Credit Card,Delivered
902,2022-03-15,93,3,18,5,4,0,436.0,UPI,Delivered
903,2022-09-14,78,48,9,5,4,0.15,47.23,Debit Card,Cancelled
904,2023-07-11,67,1,10,1,5,0.2,310.52,Cash,Delivered
905,2023-02-20,149,49,1,4,8,0.15,96.49,Debit Card,Cancelled
906,2023-02-12,59,15,7,1,8,0,250.08,Net Banking,Cancelled
907,2023-07-20,194,30,15,3,6,0.2,30.91,UPI,Delivered
908,2022-07-12,110,50,14,3,4,0.05,45.14,Net Banking,Returned
909,2022-01-31,96,9,19,1,3,0,82.47,Cash,Delivered
910,2023-11-06,91,22,8,1,7,0.05,84.99,Net Banking,Returned
911,2022-11-03,84,38,1,4,10,0.2,229.04,Debit Card,Delivered
912,2022-06-07,85,37,20,4,10,0.1,197.46,Cash,Returned
913,2022-07-29,101,5,18,3,7,0,564.48,Credit Card,Returned
914,2022-12-03,146,29,10,4,2,0,11.26,Net Banking,Delivered
915,2022-07-01,9,45,20,2,8,0,139.52,Debit Card,Delivered
916,2022-03-13,99,19,7,3,4,0,343.88,Credit Card,Cancelled
917,2023-04-11,15,24,17,5,1,0,7.44,Cash,Delivered
918,2023-02-05,41,8,5,5,9,0.05,570.97,Credit Card,Returned
919,2023-02-03,53,9,7,4,5,0.05,130.58,Debit Card,Returned
920,2023-09-11,148,20,19,2,4,0.1,213.01,UPI,Returned
921,2022-07-26,2,10,15,5,2,0.2,74.48,Net Banking,Returned
922,2022-09-10,135,22,19,3,8,0.05,97.13,Net Banking,Returned
923,2022-02-10,189,6,10,4,8,0,969.6,Cash,Delivered
924,2023-09-20,45,27,8,4,3,0.1,12.18,Cash,Returned
925,2023-01-29,169,12,19,4,2,0.05,67.18,Debit Card,Delivered
926,2022-06-11,71,41,18,3,5,0.15,46.2,Debit Card,Delivered
927,2023-05-21,106,49,18,3,2,0,28.38,Credit Card,Delivered
928,2023-06-01,197,50,11,3,7,0.05,79.0,UPI,Delivered
929,2022-08-01,130,3,15,4,1,0,109.0,Cash,Returned
930,2022-12-18,191,26,7,4,7,0,45.08,UPI,Delivered
931,2022-04-28,182,9,11,5,8,0.05,208.92,Credit Card,Returned
932,2022-03-26,141,43,8,5,8,0,104.0,UPI,Returned
933,2022-06-15,44,2,20,4,2,0,202.94,Credit Card,Delivered
934,2023-07-02,190,26,6,4,2,0.15,10.95,UPI,Delivered
935,2022-06-07,113,23,6,3,4,0.15,33.18,Net Banking,Delivered
936,2022-08-10,114,45,2,2,9,0.15,133.42,Cash,Delivered
937,2023-12-08,79,29,2,1,10,0,56.3,Cash,Delivered
938,2022-07-26,64,24,8,2,4,0,29.76,Cash,Delivered
939,2022-01-29,4,22,7,3,2,0,25.56,Debit Card,Delivered
940,2022-06-21,12,27,17,5,2,0.2,7.22,UPI,Delivered
941,2023-07-30,161,13,20,1,4,0.1,214.99,Cash,Returned
942,2022-05-04,60,14,4,5,6,0,353.82,Credit Card,Delivered
943,2023-02-16,168,21,1,4,7,0,110.67,Debit Card,Returned
944,2022-03-09,169,18,20,4,6,0,152.04,Debit Card,Delivered
945,2023-02-25,78,50,20,5,8,0,95.04,Net Banking,Cancelled
946,2022-06-25,65,7,20,4,6,0.15,335.07,Debit Card,Returned
947,2022-12-07,45,41,11,4,8,0,86.96,Credit Card,Delivered
948,2023-09-16,150,29,13,5,9,0.15,43.07,Net Banking,Delivered
949,2023-08-25,181,1,8,1,1,0.1,69.87,UPI,Delivered
950,2022-08-31,189,28,8,4,10,0,105.5,Debit Card,Delivered
951,2023-01-19,128,19,7,1,3,0.05,245.01,Credit Card,Delivered
952,2022-09-01,186,39,15,3,6,0,109.92,UPI,Delivered
953,2023-10-22,195,3,17,5,7,0.15,648.55,Credit Card,Delivered
954,2022-08-23,188,22,11,5,4,0,51.12,Credit Card,Cancelled
955,2023-11-12,64,44,8,2,10,0.2,125.68,Net Banking,Returned
956,2022-11-26,47,29,1,3,2,0.2,9.01,Credit Card,Returned
957,2022-07-17,14,41,5,5,4,0,43.48,Debit Card,Delivered
958,2023-08-30,141,14,8,5,9,0,530.73,Cash,Returned
959,2022-11-15,43,47,7,3,4,0.05,78.7,Net Banking,Delivered
960,2022-09-12,78,19,19,5,8,0.15,584.6,UPI,Delivered
961,2023-05-08,21,24,13,3,7,0,52.08,Cash,Returned
962,2023-03-09,130,40,14,4,3,0.2,30.58,Credit Card,Returned
963,2023-01-26,110,6,10,3,10,0.1,1090.8,Net Banking,Delivered
964,2022-06-29,66,25,15,4,5,0.05,60.47,Cash,Delivered
965,2023-07-30,156,31,3,2,6,0,242.76,Debit Card,Returned
966,2022-06-08,49,1,1,1,9,0.15,593.87,Cash,Delivered
967,2023-02-19,107,26,12,2,7,0.05,42.83,Net Banking,Delivered
968,2022-03-14,105,3,4,3,7,0.1,686.7,Debit Card,Delivered
969,2023-03-23,66,50,12,4,9,0.15,90.88,UPI,Returned
970,2023-12-15,15,42,13,5,7,0.15,113.53,Debit Card,Delivered
971,2023-05-05,9,24,1,2,3,0,22.32,Cash,Cancelled
972,2023-11-29,38,17,8,3,10,0.1,504.63,Credit Card,Delivered
973,2022-04-30,198,6,13,3,7,0.15,721.14,Credit Card,Cancelled
974,2023-06-15,49,28,6,1,7,0,73.85,Net Banking,Delivered
975,2023-06-30,169,25,19,4,5,0.15,54.1,Credit Card,Returned
976,2022-04-22,163,37,12,2,3,0,65.82,Cash,Delivered
977,2023-12-17,79,1,6,1,8,0,621.04,Credit Card,Delivered
978,2023-12-15,107,34,14,2,5,0.15,228.14,Debit Card,Returned
979,2022-06-30,96,12,5,1,4,0.05,134.37,Net Banking,Delivered
980,2022-04-23,116,37,7,5,3,0,65.82,Debit Card,Delivered
981,2022-07-16,67,27,15,1,10,0,45.1,Credit Card,Delivered
982,2022-10-28,22,25,4,5,5,0,63.65,Credit Card,Delivered
983,2023-08-23,61,31,16,4,2,0,80.92,UPI,Delivered
984,2022-01-08,171,38,2,1,2,0,57.26,Credit Card,Cancelled
985,2023-01-20,155,34,9,5,8,0.05,407.97,Net Banking,Delivered
986,2023-03-16,87,24,11,1,6,0.2,35.71,UPI,Delivered
987,2023-11-13,103,25,20,5,1,0,12.73,Credit Card,Delivered
988,2022-01-04,117,45,13,4,3,0,52.32,Credit Card,Cancelled
989,2023-06-28,72,45,8,2,6,0.05,99.41,Cash,Cancelled
990,2023-06-12,106,43,7,3,1,0.15,11.05,Credit Card,Delivered
991,2023-10-11,93,3,11,5,8,0,872.0,Cash,Cancelled
992,2023-02-14,190,40,3,4,6,0.05,72.62,Credit Card,Returned
993,2023-01-30,76,39,7,5,3,0.2,43.97,Net Banking,Cancelled
994,2023-06-01,9,9,16,2,2,0,54.98,Cash,Cancelled
995,2022-06-22,115,8,16,1,9,0,601.02,Debit Card,Delivered
996,2022-06-24,193,43,3,1,2,0.05,24.7,Debit Card,Delivered
997,2022-12-01,99,50,9,3,4,0.15,40.39,Cash,Delivered
998,2023-11-18,32,43,5,1,9,0.15,99.45,Credit Card,Returned
999,2023-12-10,86,15,19,2,10,0,312.6,Cash,Delivered
1000,2023-01-26,168,42,18,4,7,0.2,106.85,Debit Card,Delivered
1001,2022-09-23,30,19,3,5,2,0,171.94,Net Banking,Delivered
1002,2022-07-12,191,8,19,4,6,0,400.68,Cash,Delivered
1003,2023-08-14,189,1,10,4,1,0.1,69.87,Debit Card,Cancelled
1004,2023-02-02,109,21,12,4,3,0.1,42.69,Net Banking,Cancelled
1005,2022-08-16,28,26,1,4,9,0.2,46.37,UPI,Returned
1006,2022-05-29,76,15,16,5,8,0,250.08,UPI,Cancelled
1007,2022-05-30,192,43,2,4,10,0,130.0,Net Banking,Delivered
1008,2023-12-07,32,18,19,1,8,0.15,172.31,Cash,Delivered
1009,2022-10-26,181,25,2,1,6,0,76.38,Debit Card,Delivered
1010,2023-12-19,189,4,6,4,8,0.15,281.66,UPI,Returned
1011,2023-11-07,41,2,18,5,7,0,710.29,Cash,Returned
1012,2022-12-23,194,26,13,3,2,0.1,11.59,UPI,Delivered
1013,2023-12-15,50,45,18,5,7,0,122.08,UPI,Delivered
1014,2023-08-18,14,46,10,5,8,0.15,276.42,Net Banking,Delivered
1015,2022-05-21,114,45,16,2,5,0,87.2,Debit Card,Delivered
1016,2022-07-20,189,42,1,4,6,0.15,97.31,Credit Card,Cancelled
1017,2023-11-26,38,25,14,3,3,0,38.19,UPI,Delivered
1018,2023-05-01,46,4,4,2,9,0.15,316.86,Net Banking,Delivered
1019,2023-03-21,39,41,13,1,4,0,43.48,Debit Card,Delivered
1020,2023-02-11,126,20,20,5,3,0.15,150.88,Credit Card,Returned
1021,2023-04-20,167,25,9,2,8,0,101.84,Credit Card,Delivered
1022,2022-04-30,22,8,16,5,9,0,601.02,Net Banking,Delivered
1023,2023-08-10,147,31,9,2,2,0.2,64.74,Debit Card,Cancelled
1024,2023-01-29,124,42,14,2,5,0.1,85.86,Credit Card,Delivered
1025,2022-11-30,17,46,18,1,3,0.05,115.85,Cash,Delivered
1026,2023-07-24,138,34,16,5,2,0.1,96.62,Net Banking,Cancelled
1027,2023-10-30,32,49,7,1,2,0,28.38,Debit Card,Cancelled
1028,2022-01-06,143,29,11,5,2,0,11.26,Net Banking,Delivered
1029,2022-07-31,168,11,3,4,9,0,428.13,Credit Card,Delivered
1030,2022-05-08,130,20,12,4,9,0,532.53,Credit Card,Returned
1031,2022-09-12,77,3,17,1,5,0.15,463.25,Cash,Cancelled
1032,2022-05-24,148,32,11,2,9,0,244.17,Net Banking,Cancelled
1033,2023-06-07,54,45,4,4,1,0,17.44,Debit Card,Delivered
1034,2022-05-26,77,14,5,1,10,0.1,530.73,Net Banking,Delivered
1035,2023-01-03,72,9,20,2,7,0,192.43,UPI,Cancelled
1036,2022-09-24,98,42,6,4,7,0.05,126.88,UPI,Delivered
1037,2023-11-24,109,45,5,4,9,0,156.96,UPI,Delivered
1038,2023-10-11,179,42,7,1,6,0.1,103.03,Net Banking,Cancelled
1039,2022-06-17,108,10,11,3,7,0.05,309.56,Net Banking,Delivered
1040,2022-09-11,20,18,4,2,9,0,228.06,Cash,Cancelled
1041,2022-03-09,85,41,3,4,6,0,65.22,Debit Card,Delivered
1042,2022-08-20,71,1,4,3,7,0,543.41,Credit Card,Returned
1043,2022-05-07,45,34,10,4,10,0.2,429.44,Credit Card,Returned
1044,2023-06-26,90,45,19,5,5,0.1,78.48,Net Banking,Delivered
1045,2022-04-12,13,11,11,2,7,0,332.99,Net Banking,Delivered
1046,2023-07-19,153,26,16,4,10,0,64.4,Credit Card,Delivered
1047,2023-12-05,132,46,5,3,3,0,121.95,Net Banking,Returned
1048,2022-10-01,14,47,12,5,4,0.15,70.41,Cash,Cancelled
1049,2023-12-25,118,12,15,2,6,0.2,169.73,Net Banking,Returned
1050,2022-10-21,71,28,17,3,4,0,42.2,UPI,Delivered
1051,2023-02-21,198,21,3,3,2,0,31.62,Credit Card,Delivered
1052,2022-06-19,148,4,3,2,5,0.1,186.39,Credit Card,Returned
1053,2023-03-11,174,33,5,3,8,0.05,98.88,Net Banking,Cancelled
1054,2023-12-16,32,26,1,1,10,0,64.4,Cash,Delivered
1055,2023-12-21,137,48,12,2,4,0.15,47.23,Net Banking,Cancelled
1056,2022-02-13,156,29,6,2,9,0,50.67,Credit Card,Delivered
1057,2023-01-11,35,33,12,1,1,0.05,12.36,Cash,Returned
1058,2022-06-24,96,8,11,1,4,0.2,213.7,Credit Card,Cancelled
1059,2022-10-25,77,31,10,1,5,0,202.3,Net Banking,Delivered
1060,2023-02-08,56,20,17,5,1,0.05,56.21,Cash,Cancelled
1061,2022-02-28,92,1,20,3,8,0,621.04,UPI,Delivered
1062,2022-04-20,2,23,6,5,7,0,68.32,Credit Card,Delivered
1063,2023-03-18,126,13,3,5,9,0.1,483.73,Cash,Delivered
1064,2022-05-07,125,1,5,1,5,0,388.15,Cash,Returned
1065,2023-01-19,77,24,14,1,3,0.1,20.09,Credit Card,Delivered
1066,2023-03-26,169,29,6,4,3,0,16.89,Credit Card,Returned
1067,2023-01-03,182,13,4,5,4,0,238.88,Debit Card,Delivered
1068,2023-02-09,108,48,11,3,1,0,13.89,Cash,Delivered
1069,2023-11-13,69,8,14,1,8,0.1,480.82,Debit Card,Returned
1070,2022-11-29,193,49,13,1,9,0.15,108.55,Debit Card,Returned
1071,2022-04-23,28,2,5,4,3,0,304.41,Credit Card,Cancelled
1072,2023-12-02,61,4,11,4,7,0.1,260.95,Cash,Delivered
1073,2023-05-07,75,19,16,3,2,0.2,137.55,Debit Card,Returned
1074,2023-09-25,40,47,17,1,3,0,62.13,Credit Card,Delivered
1075,2022-09-27,180,16,14,4,4,0.05,364.34,Net Banking,Delivered
1076,2023-09-18,47,13,19,3,3,0,179.16,Debit Card,Delivered
1077,2023-02-15,10,18,7,4,3,0.05,72.22,Net Banking,Delivered
1078,2022-07-24,24,4,13,3,7,0.1,260.95,Debit Card,Delivered
1079,2022-08-16,87,28,16,1,1,0.1,9.5,Credit Card,Returned
1080,2022-11-08,29,18,12,5,5,0,126.7,Debit Card,Returned
1081,2022-11-24,13,12,2,2,1,0,35.36,Debit Card,Delivered
1082,2022-10-20,121,18,20,4,2,0.05,48.15,UPI,Delivered
1083,2023-05-19,94,22,10,1,2,0,25.56,Net Banking,Delivered
1084,2022-05-14,85,24,12,4,10,0.1,66.96,UPI,Cancelled
1085,2022-09-01,167,18,7,2,10,0.05,240.73,Credit Card,Delivered
1086,2022-05-14,162,48,20,2,2,0,27.78,Debit Card,Cancelled
1087,2022-07-17,181,29,4,1,2,0.1,10.13,UPI,Cancelled
1088,2022-11-05,186,31,7,3,9,0.15,309.52,Credit Card,Delivered
1089,2022-05-11,50,27,18,5,5,0.2,18.04,UPI,Cancelled
1090,2023-01-10,115,41,4,1,7,0,76.09,Cash,Returned
1091,2023-06-21,129,2,6,5,10,0,1014.7,UPI,Delivered
1092,2022-02-16,145,4,7,2,7,0.05,275.44,Net Banking,Cancelled
1093,2022-03-18,43,29,17,3,7,0.1,35.47,Cash,Returned
1094,2023-09-14,70,14,6,3,1,0,58.97,Debit Card,Cancelled
1095,2023-08-30,179,1,17,1,8,0.1,558.94,UPI,Cancelled
1096,2022-11-07,57,19,9,1,9,0,773.73,Debit Card,Delivered
1097,2022-02-16,137,16,10,2,1,0.15,81.5,UPI,Delivered
1098,2022-05-17,70,4,8,3,4,0.1,149.11,Credit Card,Delivered
1099,2023-10-27,89,41,20,4,6,0,65.22,Net Banking,Delivered
1100,2022-09-28,185,9,14,4,10,0,274.9,Credit Card,Delivered
1101,2023-10-03,3,23,8,1,5,0,48.8,Credit Card,Delivered
1102,2023-07-05,169,50,19,4,2,0.15,20.2,UPI,Returned
1103,2023-10-04,163,39,18,2,4,0.2,58.62,Debit Card,Returned
1104,2022-11-29,69,14,19,1,7,0,412.79,Debit Card,Returned
1105,2023-03-21,95,10,16,4,2,0.05,88.44,Cash,Delivered
1106,2022-07-09,46,13,19,2,8,0.15,406.1,UPI,Delivered
1107,2022-01-22,80,11,6,5,7,0.15,283.04,Debit Card,Cancelled
1108,2022-03-13,37,5,14,1,4,0.05,306.43,Credit Card,Returned
1109,2023-06-24,36,47,1,4,10,0,207.1,Cash,Returned
1110,2022-01-22,29,1,2,5,3,0,232.89,UPI,Delivered
1111,2022-05-27,161,39,1,1,1,0.2,14.66,Net Banking,Delivered
1112,2022-12-13,182,6,7,5,3,0.05,345.42,Cash,Cancelled
1113,2022-06-17,79,22,16,1,3,0,38.34,Net Banking,Delivered
1114,2023-12-10,69,41,18,1,2,0,21.74,Credit Card,Delivered
1115,2023-07-12,76,7,17,5,7,0,459.9,Debit Card,Delivered
1116,2022-01-25,59,28,13,1,3,0,31.65,Debit Card,Delivered
1117,2023-12-02,99,44,4,3,8,0,125.68,Debit Card,Delivered
1118,2022-04-15,73,23,3,2,10,0,97.6,UPI,Delivered
1119,2022-03-28,12,39,5,5,3,0.05,52.21,UPI,Cancelled
1120,2023-09-07,47,44,14,3,3,0.15,40.06,Net Banking,Delivered
1121,2022-10-21,90,7,9,5,8,0.15,446.76,UPI,Delivered
1122,2023-12-30,20,1,5,2,3,0,232.89,Cash,Delivered
1123,2023-04-03,185,31,3,4,2,0.1,72.83,UPI,Returned
1124,2022-05-29,24,21,5,3,3,0.2,37.94,UPI,Returned
1125,2022-11-23,127,28,16,2,7,0.1,66.47,Debit Card,Delivered
1126,2023-11-01,63,25,14,4,9,0.05,108.84,Net Banking,Cancelled
1127,2023-05-20,137,35,8,2,7,0,317.1,Cash,Cancelled
1128,2023-06-24,148,50,8,2,2,0,23.76,Credit Card,Delivered
1129,2022-07-28,5,24,18,5,8,0,59.52,Credit Card,Delivered
1130,2022-12-24,93,50,5,5,5,0.05,56.43,Net Banking,Delivered
1131,2023-03-08,63,14,8,4,1,0.15,50.12,Credit Card,Delivered
1132,2023-12-14,181,10,13,1,1,0.15,39.57,UPI,Returned
1133,2022-02-25,180,7,19,4,2,0.05,124.83,Debit Card,Cancelled
1134,2022-01-31,38,24,5,3,2,0,14.88,Credit Card,Delivered
1135,2023-08-06,107,10,6,2,8,0.15,316.54,Net Banking,Delivered
1136,2023-12-17,77,31,14,1,6,0.05,230.62,UPI,Delivered
1137,2022-04-24,40,4,2,1,10,0.2,331.36,Net Banking,Delivered
1138,2022-06-14,3,26,14,1,8,0.1,46.37,Net Banking,Delivered
1139,2023-05-29,79,46,8,1,7,0,284.55,Credit Card,Delivered
1140,2023-06-19,97,9,7,3,7,0.1,173.19,Debit Card,Delivered
1141,2023-02-06,48,48,18,4,10,0.2,111.12,Cash,Delivered
1142,2023-05-04,81,42,13,5,7,0,133.56,UPI,Delivered
1143,2023-10-25,109,13,9,4,2,0,119.44,UPI,Delivered
1144,2023-09-10,200,22,1,4,4,0,51.12,Net Banking,Delivered
1145,2022-04-20,17,14,20,1,1,0.2,47.18,Debit Card,Delivered
1146,2023-07-19,52,41,2,4,4,0,43.48,Net Banking,Delivered
